commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE"
WHEAT,YEAR,2017,05,ARKANSAS,003,ASHLEY,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,76000.0,63.3
WHEAT,YEAR,2017,05,ARKANSAS,037,CROSS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,282000.0,65.6
WHEAT,YEAR,2017,05,ARKANSAS,069,JEFFERSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,240000.0,44.4
WHEAT,YEAR,2017,05,ARKANSAS,077,LEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,225000.0,47.9
WHEAT,YEAR,2017,05,ARKANSAS,079,LINCOLN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,206000.0,45.8
WHEAT,YEAR,2017,05,ARKANSAS,095,MONROE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,347000.0,63.1
WHEAT,YEAR,2017,05,ARKANSAS,107,PHILLIPS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,515000.0,51.5
WHEAT,YEAR,2017,05,ARKANSAS,111,POINSETT,30,NORTHEAST,TOTAL,SURVEY,COUNTY,453000.0,66.6
WHEAT,YEAR,2017,05,ARKANSAS,147,WOODRUFF,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,275000.0,68.8
WHEAT,YEAR,2017,06,CALIFORNIA,011,COLUSA,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,350000.0,72.9
WHEAT,YEAR,2017,06,CALIFORNIA,019,FRESNO,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,1555000.0,55.1
WHEAT,YEAR,2017,06,CALIFORNIA,021,GLENN,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,125000.0,44.6
WHEAT,YEAR,2017,06,CALIFORNIA,031,KINGS,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,930000.0,89.4
WHEAT,YEAR,2017,06,CALIFORNIA,047,MERCED,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,1397000.0,79.8
WHEAT,YEAR,2017,06,CALIFORNIA,077,SAN JOAQUIN,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,620000.0,82.7
WHEAT,YEAR,2017,06,CALIFORNIA,095,SOLANO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,624000.0,60.0
WHEAT,YEAR,2017,06,CALIFORNIA,099,STANISLAUS,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,30000.0,60.0
WHEAT,YEAR,2017,06,CALIFORNIA,107,TULARE,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,1300000.0,57.8
WHEAT,YEAR,2017,06,CALIFORNIA,113,YOLO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,945000.0,73.8
WHEAT,YEAR,2017,08,COLORADO,001,ADAMS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,5630000.0,39.0
WHEAT,YEAR,2017,08,COLORADO,005,ARAPAHOE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1555000.0,30.7
WHEAT,YEAR,2017,08,COLORADO,039,ELBERT,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,595000.0,31.6
WHEAT,YEAR,2017,08,COLORADO,061,KIOWA,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,6465000.0,36.7
WHEAT,YEAR,2017,08,COLORADO,063,KIT CARSON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,14710000.0,60.5
WHEAT,YEAR,2017,08,COLORADO,067,LA PLATA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,44000.0,27.5
WHEAT,YEAR,2017,08,COLORADO,073,LINCOLN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,4155000.0,36.9
WHEAT,YEAR,2017,08,COLORADO,075,LOGAN,20,NORTHEAST,TOTAL,SURVEY,COUNTY,5005000.0,43.5
WHEAT,YEAR,2017,08,COLORADO,077,MESA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,205000.0,128.1
WHEAT,YEAR,2017,08,COLORADO,089,OTERO,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,210000.0,63.6
WHEAT,YEAR,2017,08,COLORADO,095,PHILLIPS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,5440000.0,52.9
WHEAT,YEAR,2017,08,COLORADO,099,PROWERS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,4534000.0,43.3
WHEAT,YEAR,2017,08,COLORADO,115,SEDGWICK,20,NORTHEAST,TOTAL,SURVEY,COUNTY,3122000.0,49.0
WHEAT,YEAR,2017,08,COLORADO,121,WASHINGTON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,9110000.0,39.1
WHEAT,YEAR,2017,16,IDAHO,001,ADA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,290000.0,131.8
WHEAT,YEAR,2017,16,IDAHO,009,BENEWAH,10,NORTH,TOTAL,SURVEY,COUNTY,1510000.0,68.6
WHEAT,YEAR,2017,16,IDAHO,011,BINGHAM,90,EAST,TOTAL,SURVEY,COUNTY,8777000.0,119.9
WHEAT,YEAR,2017,16,IDAHO,019,BONNEVILLE,90,EAST,TOTAL,SURVEY,COUNTY,1740000.0,73.7
WHEAT,YEAR,2017,16,IDAHO,021,BOUNDARY,10,NORTH,TOTAL,SURVEY,COUNTY,685000.0,85.6
WHEAT,YEAR,2017,16,IDAHO,027,CANYON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,1934500.0,128.1
WHEAT,YEAR,2017,16,IDAHO,031,CASSIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,3587000.0,93.2
WHEAT,YEAR,2017,16,IDAHO,043,FREMONT,90,EAST,TOTAL,SURVEY,COUNTY,550000.0,131.0
WHEAT,YEAR,2017,16,IDAHO,049,IDAHO,10,NORTH,TOTAL,SURVEY,COUNTY,3470000.0,59.8
